Log;srcID;lesID
"106.66.30.77 - - [17/May/2015:20:05:36 +0000] ""GET /images/googledotcom.png HTTP/1.1"" 200 65748 ""-"" ""Dalvik/1.6.0 (Linux; U; Android 4.1.2; GT-I8552 Build/JZO54K)""";2;20
"123.125.71.72 - - [17/May/2015:20:05:21 +0000] ""GET / HTTP/1.1"" 200 36824 ""-"" ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""";2;20
"69.160.56.236 - - [17/May/2015:20:05:44 +0000] ""GET /blog/rants/forbes-dot-com-sucks.html HTTP/1.1"" 200 9482 ""http://www.semicomplete.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0""";2;20
"69.160.56.236 - - [17/May/2015:20:05:15 +0000] ""GET /blog/rants/forbes-dot-com-sucks.html HTTP/1.1"" 200 9482 ""http://www.semicomplete.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0""";2;20
"68.151.4.139 - - [17/May/2015:20:05:16 +0000] ""GET /articles/ssh-security/ HTTP/1.1"" 200 16543 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36""";2;20
"68.151.4.139 - - [17/May/2015:20:05:30 +0000] ""GET /reset.css HTTP/1.1"" 200 1015 ""http://www.semicomplete.com/articles/ssh-security/"" ""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36""";2;20
"68.151.4.139 - - [17/May/2015:20:05:55 +0000] ""GET /style2.css HTTP/1.1"" 200 4877 ""http://www.semicomplete.com/articles/ssh-security/"" ""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36""";2;20
"68.151.4.139 - - [17/May/2015:20:05:19 +0000] ""GET /images/jordan-80.png HTTP/1.1"" 200 6146 ""http://www.semicomplete.com/articles/ssh-security/"" ""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36""";2;20
"68.151.4.139 - - [17/May/2015:20:05:35 +0000] ""GET /images/web/2009/banner.png HTTP/1.1"" 200 52315 ""http://www.semicomplete.com/articles/ssh-security/"" ""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36""";2;20
"68.151.4.139 - - [17/May/2015:20:05:10 +0000] ""GET /favicon.ico HTTP/1.1"" 200 3638 ""-"" ""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36""";2;20
"5.255.75.89 - - [17/May/2015:20:05:32 +0000] ""GET /presentations/logstash-puppetconf-2012/ HTTP/1.0"" 200 37269 ""http://semicomplete.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0""";2;20
"5.255.75.89 - - [17/May/2015:20:05:18 +0000] ""GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html HTTP/1.0"" 200 24747 ""http://semicomplete.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0""";2;20
"207.241.237.102 - - [17/May/2015:20:05:30 +0000] ""GET /blog/tags/tail HTTP/1.0"" 200 10800 ""http://www.semicomplete.com/blog/tags/logstash"" ""Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)""";2;20
"201.76.90.77 - - [17/May/2015:20:05:10 +0000] ""GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1"" 200 18848 ""https://www.google.com.br/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"201.76.90.77 - - [17/May/2015:20:05:14 +0000] ""GET /reset.css HTTP/1.1"" 200 1015 ""http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"201.76.90.77 - - [17/May/2015:20:05:23 +0000] ""GET /style2.css HTTP/1.1"" 200 4877 ""http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"201.76.90.77 - - [17/May/2015:20:05:41 +0000] ""GET /images/jordan-80.png HTTP/1.1"" 200 6146 ""http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"201.76.90.77 - - [17/May/2015:20:05:27 +0000] ""GET /images/web/2009/banner.png HTTP/1.1"" 200 52315 ""http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"201.76.90.77 - - [17/May/2015:20:05:59 +0000] ""GET /favicon.ico HTTP/1.1"" 200 3638 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"223.72.228.186 - - [17/May/2015:20:05:33 +0000] ""GET /presentations/logstash-1/ HTTP/1.1"" 200 53270 ""http://www.semicomplete.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0""";2;20
"46.105.14.53 - - [17/May/2015:20:05:42 +0000] ""GET /blog/tags/puppet?flav=rss20 HTTP/1.1"" 200 14872 ""-"" ""UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/""";2;20
"152.16.50.192 - - [17/May/2015:20:05:43 +0000] ""GET /files/blogposts/20091227/pretty-xterm.png HTTP/1.1"" 200 30438 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"67.61.65.249 - - [17/May/2015:20:05:47 +0000] ""GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1"" 200 175208 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"209.85.238.199 - - [17/May/2015:20:05:29 +0000] ""GET /?flav=rss20 HTTP/1.1"" 200 29941 ""-"" ""Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 22 subscribers; feed-id=8321906634162087507)""";2;20
"83.161.149.61 - - [17/May/2015:20:05:50 +0000] ""GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1"" 200 175208 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"83.161.149.61 - - [17/May/2015:20:05:53 +0000] ""GET /favicon.ico HTTP/1.1"" 200 3638 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36""";2;20
"188.122.8.79 - - [17/May/2015:20:05:59 +0000] ""GET /files/xdotool/docs HTTP/1.1"" 301 341 ""http://www.semicomplete.com/projects/xdotool/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0""";2;20
